Symbol,ftp_nasdaqtrader,nasdaq_screener_api,nasdaq_traded_list,nasdaq_listed_list,yahoo_nasdaq_tickers
KRBN,1,0,1,0,0
KRC,1,0,1,0,0
KRE,1,0,1,0,0
KREF,1,0,1,0,0
KRG,1,0,1,0,0
KRKR,1,1,1,1,0
KRMA,1,0,1,1,0
KRMD,1,1,1,1,0
KRNT,1,1,1,1,0
KRNY,1,1,1,1,0
KRO,1,0,1,0,0
KRON,1,1,1,1,0
KROP,1,0,1,1,0
KROS,1,1,1,1,0
KRP,1,0,1,0,0
KRRO,1,1,1,1,0
KRT,1,1,1,1,0
KRUS,1,1,1,1,0
KRUZ,1,0,1,0,0
KRYS,1,1,1,1,0
KSA,1,0,1,0,0
KSCP,1,1,1,1,0
KSEA,1,0,1,0,0
KSEP,1,0,1,0,0
KSPI,1,1,1,1,0
KSPY,1,0,1,0,0
KSS,1,0,1,0,0
KSTR,1,0,1,0,0
KT,1,0,1,0,0
KTB,1,0,1,0,0
KTCC,1,1,1,1,0
KTEC,1,0,1,0,0
KTF,1,0,1,0,0
KTH,1,0,1,0,0
KTN,1,0,1,0,0
KTOS,1,1,1,1,0
KTTA,1,1,1,1,0
KTTAW,1,1,1,1,0
KUKE,1,0,1,0,0
KULR,1,0,1,0,0
KURA,1,1,1,1,0
KURE,1,0,1,0,0
KVAC,1,1,1,1,0
KVACU,1,0,1,1,0
KVACW,1,0,1,1,0
KVHI,1,1,1,1,0
KVLE,1,0,1,0,0
KVUE,1,0,1,0,0
KVYO,1,0,1,0,0
KW,1,0,1,0,0
KWE,1,1,1,1,0
KWEB,1,0,1,0,0
KWESW,1,1,1,1,0
KWR,1,0,1,0,0
KWT,1,0,1,0,0
KXI,1,0,1,0,0
KXIN,1,1,1,1,0
KYMR,1,1,1,1,0
KYN,1,0,1,0,0
KYTX,1,1,1,1,0
KZIA,1,1,1,1,0
KZR,1,1,1,1,0
L,1,0,1,0,0
LAAC,1,0,1,0,0
LAB,1,1,1,1,0
LABD,1,0,1,0,0
LABU,1,0,1,0,0
LAC,1,0,1,0,0
LAD,1,0,1,0,0
LADR,1,0,1,0,0
LAES,1,1,1,1,0
LAKE,1,1,1,1,0
LALT,1,0,1,0,0
LAMR,1,1,1,1,0
LANC,1,1,1,1,0
LAND,1,1,1,1,0
LANDM,1,1,1,1,0
LANDO,1,1,1,1,0
LANDP,1,1,1,1,0
LANV,1,0,1,0,0
LAPR,1,0,1,0,0
LARK,1,1,1,1,0
LASE,1,1,1,1,0
LASR,1,1,1,1,0
LAUR,1,1,1,1,0
LAW,1,0,1,0,0
LAZ,1,0,1,0,0
LAZR,1,1,1,1,0
LB,1,0,1,0,0
LBAY,1,0,1,0,0
LBGJ,1,1,1,1,0
LBO,1,0,1,0,0
LBRDA,1,1,1,1,0
LBRDK,1,1,1,1,0
LBRDP,1,1,1,1,0
LBRT,1,0,1,0,0
LBTYA,1,1,1,1,0
LBTYB,1,1,1,1,0
LBTYK,1,1,1,1,0
LC,1,0,1,0,0
LCDS,1,0,1,1,0
LCF,1,0,1,0,0
LCFY,1,1,1,1,0
LCFYW,1,1,1,1,0
LCG,1,0,1,0,0
LCID,1,1,1,1,0
LCII,1,0,1,0,0
LCLG,1,0,1,0,0
LCNB,1,1,1,1,0
LCR,1,0,1,0,0
LCTD,1,0,1,0,0
LCTU,1,0,1,0,0
LCTX,1,0,1,0,0
LCUT,1,1,1,1,0
LDDR,1,0,1,0,0
LDEM,1,0,1,1,0
LDER,1,0,1,0,0
LDI,1,0,1,0,0
LDOS,1,0,1,0,0
LDP,1,0,1,0,0
LDRC,1,0,1,0,0
LDRH,1,0,1,0,0
LDRI,1,0,1,0,0
LDRR,1,0,1,0,0
LDRT,1,0,1,0,0
LDSF,1,0,1,1,0
LDTC,1,1,1,1,0
LDTCW,1,1,1,1,0
LDUR,1,0,1,0,0
LDWY,1,1,1,1,0
LE,1,1,1,1,0
LEA,1,0,1,0,0
LEAD,1,0,1,0,0
LECO,1,1,1,1,0
LEDS,1,1,1,1,0
LEE,1,1,1,1,0
LEG,1,0,1,0,0
LEGH,1,1,1,1,0
LEGN,1,1,1,1,0
LEGR,1,0,1,1,0
LEGT,1,0,1,0,0
LEMB,1,0,1,0,0
LEN,1,0,1,0,0
LEN.B,1,0,1,0,0
LENZ,1,1,1,1,0
LEO,1,0,1,0,0
LESL,1,1,1,1,0
LEU,1,0,1,0,0
LEVI,1,0,1,0,0
LEXI,1,0,1,1,0
LEXX,1,1,1,1,0
LEXXW,1,1,1,1,0
LFAE,1,0,1,0,0
LFAF,1,0,1,0,0
LFAI,1,0,1,0,0
LFAJ,1,0,1,0,0
LFAK,1,0,1,0,0
LFAL,1,0,1,0,0
LFAN,1,0,1,0,0
LFAO,1,0,1,0,0
LFAQ,1,0,1,0,0
LFAR,1,0,1,0,0
LFAU,1,0,1,0,0
LFAV,1,0,1,0,0
LFAW,1,0,1,0,0
LFAX,1,0,1,0,0
LFAZ,1,0,1,0,0
LFBB,1,0,1,0,0
LFBD,1,0,1,0,0
LFBE,1,0,1,0,0
LFCR,1,1,1,1,0
LFDR,1,0,1,0,0
LFEQ,1,0,1,0,0
LFGY,1,0,1,0,0
LFMD,1,1,1,1,0
LFMDP,1,1,1,1,0
LFSC,1,0,1,1,0
LFST,1,1,1,1,0
LFT,1,0,1,0,0
LFT$A,1,0,1,0,0
LFUS,1,1,1,1,0
LFVN,1,1,1,1,0
LFWD,1,1,1,1,0
LGCB,1,1,1,1,0
LGCL,1,1,1,1,0
LGCY,1,0,1,0,0
LGF.A,1,0,1,0,0
LGF.B,1,0,1,0,0
LGH,1,0,1,0,0
LGHL,1,1,1,1,0
LGHLW,1,1,1,1,0
LGHT,1,0,1,0,0
LGI,1,0,1,0,0
LGIH,1,1,1,1,0
LGL,1,0,1,0,0
LGL.W,1,0,1,0,0
LGLV,1,0,1,0,0
LGMK,1,1,1,1,0
LGND,1,1,1,1,0
LGO,1,1,1,1,0
LGOV,1,0,1,0,0
LGRO,1,0,1,1,0
LGTY,1,1,1,1,0
LGVN,1,1,1,1,0
LH,1,0,1,0,0
LHX,1,0,1,0,0
LI,1,1,1,1,0
LIAB,1,0,1,0,0
LIAC,1,0,1,0,0
LIAE,1,0,1,0,0
LIAF,1,0,1,0,0
LIAG,1,0,1,0,0
LIAJ,1,0,1,0,0
LIAK,1,0,1,0,0
LIAM,1,0,1,0,0
LIAO,1,0,1,0,0
LIAP,1,0,1,0,0
LIAQ,1,0,1,0,0
LIAT,1,0,1,0,0
LIAU,1,0,1,0,0
LIAV,1,0,1,0,0
LIAW,1,0,1,0,0
LIAX,1,0,1,0,0
LIAY,1,0,1,0,0
LIBD,1,0,1,0,0
LICN,1,1,1,1,0
LICY,1,0,1,0,0
LIDR,1,1,1,1,0
LIDRW,1,1,1,1,0
LIEN,1,1,1,1,0
LIF,1,1,1,1,0
LII,1,0,1,0,0
LILA,1,1,1,1,0
LILAK,1,1,1,1,0
LIMI,1,0,1,0,0
LIN,1,1,1,1,0
LINC,1,1,1,1,0
LIND,1,1,1,1,0
LINE,1,1,1,1,0
LINK,1,1,1,1,0
LION,1,1,1,1,0
LIPO,1,1,1,1,0
LIQT,1,1,1,1,0
LIT,1,0,1,0,0
LITB,1,0,1,0,0
LITE,1,1,1,1,0
LITM,1,1,1,1,0
LITP,1,0,1,1,0
LIVE,1,1,1,1,0
LIVN,1,1,1,1,0
LIVR,1,0,1,1,0
LIXT,1,1,1,1,0
LIXTW,1,1,1,1,0
LJAN,1,0,1,0,0
LJUL,1,0,1,0,0
LKCO,1,1,1,1,0
LKFN,1,1,1,1,0
LKOR,1,0,1,0,0
LKQ,1,1,1,1,0
LLDR,1,0,1,0,0
LLY,1,0,1,0,0
LLYVA,1,1,1,1,0
LLYVK,1,1,1,1,0
LLYX,1,0,1,0,0
LMAT,1,1,1,1,0
LMB,1,1,1,1,0
LMBO,1,0,1,0,0
LMBS,1,0,1,1,0
LMFA,1,1,1,1,0
LMND,1,0,1,0,0
LMNR,1,1,1,1,0
LMT,1,0,1,0,0
LNC,1,0,1,0,0
LNC$D,1,0,1,0,0
LND,1,0,1,0,0
LNG,1,0,1,0,0
LNGZ,1,0,1,0,0
LNKB,1,1,1,1,0
LNKS,1,1,1,1,0
LNN,1,0,1,0,0
LNSR,1,1,1,1,0
LNT,1,1,1,1,0
LNTH,1,1,1,1,0
LNW,1,1,1,1,0
LNZA,1,1,1,1,0
LNZAW,1,1,1,1,0
LOAN,1,1,1,1,0
LOAR,1,0,1,0,0
LOB,1,0,1,0,0
LOBO,1,1,1,1,0
LOCL,1,0,1,0,0
LOCO,1,1,1,1,0
LOCT,1,0,1,0,0
LODE,1,0,1,0,0
LODI,1,0,1,0,0
LOGC,1,1,1,1,0
LOGI,1,1,1,1,0
LOMA,1,0,1,0,0
LONZ,1,0,1,0,0
LOOP,1,1,1,1,0
LOPE,1,1,1,1,0
LOPP,1,0,1,0,0
LOT,1,1,1,1,0
LOTWW,1,1,1,1,0
LOUP,1,0,1,0,0
LOVE,1,1,1,1,0
LOW,1,0,1,0,0
LOWV,1,0,1,0,0
LPA,1,0,1,0,0
LPAA,1,1,1,1,0
LPAAU,1,0,1,1,0
LPAAW,1,1,1,1,0
LPBB,1,1,1,1,0
LPBBU,1,1,1,1,0
LPBBW,1,1,1,1,0
LPCN,1,1,1,1,0
LPG,1,0,1,0,0
LPL,1,0,1,0,0
LPLA,1,1,1,1,0
LPRO,1,1,1,1,0
LPSN,1,1,1,1,0
LPTH,1,1,1,1,0
LPTX,1,1,1,1,0
LPX,1,0,1,0,0
LQAI,1,0,1,0,0
LQD,1,0,1,0,0
LQDA,1,1,1,1,0
LQDB,1,0,1,0,0
LQDH,1,0,1,0,0
LQDI,1,0,1,0,0
LQDT,1,1,1,1,0
LQDW,1,0,1,0,0
LQIG,1,0,1,0,0
LRCX,1,1,1,1,0
LRE,1,1,1,1,0
LRFC,1,1,1,1,0
LRGC,1,0,1,0,0
LRGE,1,0,1,1,0
LRGF,1,0,1,0,0
LRGG,1,0,1,0,0
LRHC,1,1,1,1,0
LRMR,1,1,1,1,0
LRN,1,0,1,0,0
LRND,1,0,1,1,0
LRNZ,1,0,1,0,0
LSAF,1,0,1,0,0
LSAK,1,1,1,1,0
LSAT,1,0,1,0,0
LSB,1,1,1,1,0
LSBK,1,1,1,1,0
LSBPW,1,1,1,1,0
LSCC,1,1,1,1,0
LSE,1,1,1,1,0
LSEA,1,1,1,1,0
LSEAW,1,1,1,1,0
LSEQ,1,0,1,0,0
LSF,1,0,1,0,0
LSGR,1,0,1,0,0
LSH,1,1,1,1,0
LSPD,1,0,1,0,0
LST,1,0,1,0,0
LSTA,1,1,1,1,0
LSTR,1,1,1,1,0
LSVD,1,0,1,0,0
LTBR,1,1,1,1,0
LTC,1,0,1,0,0
LTH,1,0,1,0,0
LTL,1,0,1,0,0
LTM,1,0,1,0,0
LTPZ,1,0,1,0,0
LTRN,1,1,1,1,0
LTRX,1,1,1,1,0
LTRY,1,1,1,1,0
LTRYW,1,1,1,1,0
LU,1,0,1,0,0
LUCD,1,1,1,1,0
LUCK,1,0,1,0,0
LUCY,1,1,1,1,0
LUCYW,1,1,1,1,0
LULU,1,1,1,1,0
LUMN,1,0,1,0,0
LUNG,1,1,1,1,0
LUNR,1,1,1,1,0
LUNRW,1,1,1,1,0
LUV,1,0,1,0,0
LUX,1,0,1,0,0
LVHD,1,0,1,1,0
LVHI,1,0,1,0,0
LVLU,1,1,1,1,0
LVO,1,1,1,1,0
LVOL,1,0,1,0,0
LVRO,1,1,1,1,0
LVROW,1,1,1,1,0
LVS,1,0,1,0,0
LVTX,1,1,1,1,0
LVWR,1,0,1,0,0
LW,1,0,1,0,0
LWAY,1,1,1,1,0
LWLG,1,1,1,1,0
LX,1,1,1,1,0
LXEH,1,1,1,1,0
LXEO,1,1,1,1,0
LXFR,1,0,1,0,0
LXP,1,0,1,0,0
LXP$C,1,0,1,0,0
LXRX,1,1,1,1,0
LXU,1,0,1,0,0
LYB,1,0,1,0,0
LYEL,1,1,1,1,0
LYFT,1,1,1,1,0
LYG,1,0,1,0,0
LYLD,1,0,1,0,0
LYRA,1,1,1,1,0
LYT,1,1,1,1,0
LYTS,1,1,1,1,0
LYV,1,0,1,0,0
LZ,1,1,1,1,0
LZB,1,0,1,0,0
LZM,1,0,1,0,0
LZM.W,1,0,1,0,0
M,1,0,1,0,0
MA,1,0,1,0,0
MAA,1,0,1,0,0
MAA$I,1,0,1,0,0
MAC,1,0,1,0,0
MACI,1,1,1,1,0
MACIU,1,1,1,1,0
MACIW,1,1,1,1,0
MADE,1,0,1,0,0
MAG,1,0,1,0,0
MAGA,1,0,1,0,0
MAGG,1,0,1,0,0
MAGN,1,0,1,0,0
MAGS,1,0,1,1,0
MAGX,1,0,1,1,0
MAIA,1,0,1,0,0
MAIN,1,0,1,0,0
MAKX,1,0,1,0,0
MAMA,1,1,1,1,0
MAMB,1,0,1,0,0
MAMO,1,1,1,1,0
MAN,1,0,1,0,0
MANH,1,1,1,1,0
MANU,1,0,1,0,0
MAPP,1,0,1,0,0
MAPS,1,1,1,1,0
MAPSW,1,1,1,1,0
MAR,1,1,1,1,0
MARA,1,1,1,1,0
MARB,1,0,1,0,0
MARM,1,0,1,0,0
MARO,1,0,1,0,0
MARPS,1,1,1,1,0
MART,1,0,1,0,0
MARW,1,0,1,0,0
MARZ,1,0,1,0,0
MAS,1,0,1,0,0
MASI,1,1,1,1,0
MASK,1,1,1,1,0
MASS,1,1,1,1,0
MAT,1,1,1,1,0
MATH,1,1,1,1,0
MATV,1,0,1,0,0
MATW,1,1,1,1,0
MATX,1,0,1,0,0
MAV,1,0,1,0,0
MAX,1,0,1,0,0
MAXI,1,0,1,1,0
MAXJ,1,0,1,0,0
MAXN,1,1,1,1,0
MAYP,1,0,1,0,0
MAYS,1,1,1,1,0
MAYT,1,0,1,0,0
MAYU,1,0,1,0,0
MAYW,1,0,1,0,0
MAYZ,1,0,1,0,0
MBAV,1,1,1,1,0
MBAVU,1,1,1,1,0
MBAVW,1,1,1,1,0
MBB,1,0,1,1,0
MBBB,1,0,1,0,0
MBC,1,0,1,0,0
MBCC,1,0,1,0,0
MBCN,1,1,1,1,0
MBI,1,0,1,0,0
MBIN,1,1,1,1,0
MBINL,1,1,1,1,0
MBINM,1,1,1,1,0
MBINN,1,1,1,1,0
MBIO,1,1,1,1,0
MBLY,1,1,1,1,0
MBND,1,0,1,0,0
MBNE,1,0,1,0,0
MBNKP,1,1,1,1,0
MBOT,1,1,1,1,0
MBOX,1,0,1,0,0
MBRX,1,1,1,1,0
MBS,1,0,1,1,0
MBSD,1,0,1,0,0
MBSF,1,0,1,0,0
MBUU,1,1,1,1,0
MBWM,1,1,1,1,0
MBX,1,1,1,1,0
MC,1,0,1,0,0
MCB,1,0,1,0,0
MCBS,1,1,1,1,0
MCD,1,0,1,0,0
MCDS,1,0,1,1,0
MCFT,1,1,1,1,0
MCH,1,0,1,0,0
MCHI,1,0,1,1,0
MCHP,1,1,1,1,0
MCHS,1,0,1,1,0
MCHX,1,1,1,1,0
MCI,1,0,1,0,0
MCK,1,0,1,0,0
MCN,1,0,1,0,0
MCO,1,0,1,0,0
MCR,1,0,1,0,0
MCRB,1,1,1,1,0
MCRI,1,1,1,1,0
MCS,1,0,1,0,0
MCSE,1,0,1,1,0
MCTR,1,1,1,1,0
MCVT,1,1,1,1,0
MCW,1,1,1,1,0
MCY,1,0,1,0,0
MD,1,0,1,0,0
MDAI,1,1,1,1,0
MDAIW,1,1,1,1,0
MDB,1,1,1,1,0
MDBH,1,1,1,1,0
MDCP,1,0,1,1,0
MDCX,1,1,1,1,0
MDCXW,1,1,1,1,0
MDEV,1,0,1,0,0
MDGL,1,1,1,1,0
MDIA,1,1,1,1,0
MDIV,1,0,1,1,0
MDLV,1,0,1,0,0
MDLZ,1,1,1,1,0
MDPL,1,0,1,0,0
MDRR,1,1,1,1,0
MDST,1,0,1,0,0
MDT,1,0,1,0,0
MDU,1,0,1,0,0
MDV,1,0,1,0,0
MDV$A,1,0,1,0,0
MDWD,1,1,1,1,0
MDXG,1,1,1,1,0
MDXH,1,1,1,1,0
MDY,1,0,1,0,0
MDYG,1,0,1,0,0
MDYV,1,0,1,0,0
ME,1,1,1,1,0
MEAR,1,0,1,0,0
MEC,1,0,1,0,0
MED,1,0,1,0,0
MEDI,1,0,1,0,0
MEDP,1,1,1,1,0
MEDX,1,0,1,1,0
MEG,1,0,1,0,0
MEGI,1,0,1,0,0
MEGL,1,1,1,1,0
MEI,1,0,1,0,0
MEIP,1,1,1,1,0
MELI,1,1,1,1,0
MEM,1,0,1,0,0
MEMS,1,0,1,1,0
MEMX,1,0,1,0,0
MEOH,1,1,1,1,0
MER$K,1,0,1,0,0
MERC,1,1,1,1,0
MESA,1,1,1,1,0
MESO,1,1,1,1,0
MET,1,0,1,0,0
MET$A,1,0,1,0,0
MET$E,1,0,1,0,0
MET$F,1,0,1,0,0
META,1,1,1,1,0
METC,1,1,1,1,0
METCB,1,1,1,1,0
METCL,1,1,1,1,0
METCZ,1,1,1,1,0
METD,1,0,1,1,0
METU,1,0,1,1,0
METV,1,0,1,0,0
MEXX,1,0,1,0,0
MFA,1,0,1,0,0
MFA$B,1,0,1,0,0
MFA$C,1,0,1,0,0
MFAN,1,0,1,0,0
MFAO,1,0,1,0,0
MFC,1,0,1,0,0
MFDX,1,0,1,0,0
MFEM,1,0,1,0,0
MFG,1,0,1,0,0
MFH,1,1,1,1,0
MFI,1,1,1,1,0
MFIC,1,1,1,1,0
MFICL,1,1,1,1,0
MFIN,1,1,1,1,0
MFLX,1,0,1,1,0
MFM,1,0,1,0,0
MFSB,1,0,1,0,0
MFSG,1,0,1,0,0
MFSI,1,0,1,0,0
MFSM,1,0,1,0,0
MFSV,1,0,1,0,0
MFUL,1,0,1,0,0
MFUS,1,0,1,0,0
MFUT,1,0,1,0,0
MG,1,0,1,0,0
MGA,1,0,1,0,0
MGC,1,0,1,0,0
MGEE,1,1,1,1,0
MGF,1,0,1,0,0
MGIC,1,1,1,1,0
MGIH,1,1,1,1,0
MGK,1,0,1,0,0
MGLD,1,0,1,0,0
MGM,1,0,1,0,0
MGMT,1,0,1,0,0
MGNI,1,1,1,1,0
MGNR,1,0,1,0,0
MGNX,1,1,1,1,0
MGOL,1,1,1,1,0
MGOV,1,0,1,0,0
MGPI,1,1,1,1,0
MGR,1,0,1,0,0
MGRB,1,0,1,0,0
MGRC,1,1,1,1,0
MGRD,1,0,1,0,0
MGRE,1,0,1,0,0
MGRM,1,1,1,1,0
MGRO,1,0,1,0,0
MGRX,1,1,1,1,0
MGTX,1,1,1,1,0
MGV,1,0,1,0,0
MGX,1,1,1,1,0
MGY,1,0,1,0,0
MGYR,1,1,1,1,0
MHD,1,0,1,0,0
MHF,1,0,1,0,0
MHH,1,0,1,0,0
MHI,1,0,1,0,0
MHK,1,0,1,0,0
MHLA,1,0,1,0,0
MHLD,1,1,1,1,0
MHN,1,0,1,0,0
MHNC,1,0,1,0,0
MHO,1,0,1,0,0
MHUA,1,1,1,1,0
MI,1,0,1,0,0
MID,1,0,1,0,0
MIDD,1,1,1,1,0
MIDE,1,0,1,0,0
MIDU,1,0,1,0,0
MIG,1,0,1,0,0
MIGI,1,1,1,1,0
MILK,1,0,1,0,0
MILN,1,0,1,1,0
MIMI,1,1,1,1,0
MIN,1,0,1,0,0
MIND,1,1,1,1,0
MINN,1,0,1,0,0
MINO,1,0,1,0,0
MINT,1,0,1,0,0
MINV,1,0,1,0,0
MIO,1,0,1,0,0
MIR,1,0,1,0,0
MIRA,1,1,1,1,0
MIRM,1,1,1,1,0
MISL,1,0,1,0,0
MIST,1,1,1,1,0
MITK,1,1,1,1,0
MITN,1,0,1,0,0
MITP,1,0,1,0,0
MITQ,1,0,1,0,0
MITT,1,0,1,0,0
MIY,1,0,1,0,0
MJ,1,0,1,0,0
MJUS,1,0,1,0,0
MKAM,1,0,1,1,0
MKC,1,0,1,0,0
MKC.V,1,0,1,0,0
MKDW,1,1,1,1,0
MKDWW,1,1,1,1,0
MKFG,1,0,1,0,0
MKL,1,0,1,0,0
MKOR,1,0,1,0,0
MKSI,1,1,1,1,0
MKTW,1,1,1,1,0
MKTX,1,1,1,1,0
MKZR,1,1,1,1,0
ML,1,0,1,0,0
ML.W,1,0,1,0,0
MLAB,1,1,1,1,0
MLACU,1,1,1,1,0
MLCO,1,1,1,1,0
MLDR,1,0,1,0,0
MLEC,1,1,1,1,0
MLECW,1,1,1,1,0
MLGO,1,1,1,1,0
MLI,1,0,1,0,0
MLKN,1,1,1,1,0
MLM,1,0,1,0,0
MLN,1,0,1,0,0
MLNK,1,0,1,0,0
MLP,1,0,1,0,0
MLPA,1,0,1,0,0
MLPB,1,0,1,0,0
MLPD,1,0,1,0,0
MLPR,1,0,1,0,0
MLPX,1,0,1,0,0
MLR,1,0,1,0,0
MLSS,1,0,1,0,0
MLTX,1,1,1,1,0
MLYS,1,1,1,1,0
MMA,1,0,1,0,0
MMC,1,0,1,0,0
MMCA,1,0,1,0,0
MMD,1,0,1,0,0
MMI,1,0,1,0,0
MMIN,1,0,1,0,0
MMIT,1,0,1,0,0
MMKT,1,0,1,0,0
MMLG,1,0,1,0,0
MMLP,1,1,1,1,0
MMM,1,0,1,0,0
MMS,1,0,1,0,0
MMSC,1,0,1,0,0
MMSI,1,1,1,1,0
MMT,1,0,1,0,0
MMTM,1,0,1,0,0
MMU,1,0,1,0,0
MMYT,1,1,1,1,0
MNA,1,0,1,0,0
MNBD,1,0,1,0,0
MNDO,1,1,1,1,0
MNDR,1,1,1,1,0
MNDY,1,1,1,1,0
MNKD,1,1,1,1,0
MNMD,1,1,1,1,0
MNOV,1,1,1,1,0
MNPR,1,1,1,1,0
MNR,1,0,1,0,0
MNRO,1,1,1,1,0
MNSB,1,1,1,1,0
MNSBP,1,1,1,1,0
MNSO,1,0,1,0,0
MNST,1,1,1,1,0
MNTK,1,1,1,1,0
MNTL,1,0,1,1,0
MNTS,1,1,1,1,0
MNTSW,1,1,1,1,0
MNY,1,1,1,1,0
MNYWW,1,1,1,1,0
MO,1,0,1,0,0
MOAT,1,0,1,0,0
MOB,1,1,1,1,0
MOBBW,1,1,1,1,0
MOBX,1,1,1,1,0
MOBXW,1,1,1,1,0
MOD,1,0,1,0,0
MODD,1,1,1,1,0
MODG,1,0,1,0,0
MODL,1,0,1,1,0
MODV,1,1,1,1,0
MOFG,1,1,1,1,0
MOG.A,1,0,1,0,0
MOG.B,1,0,1,0,0
MOGO,1,1,1,1,0
MOGU,1,0,1,0,0
MOH,1,0,1,0,0
MOLN,1,1,1,1,0
MOMO,1,1,1,1,0
MOO,1,0,1,0,0
MOOD,1,0,1,1,0
MORN,1,1,1,1,0
MORT,1,0,1,0,0
MOS,1,0,1,0,0
MOTE,1,0,1,0,0
MOTG,1,0,1,0,0
MOTI,1,0,1,0,0
MOTO,1,0,1,0,0
MOV,1,0,1,0,0
MOVE,1,1,1,1,0
MP,1,0,1,0,0
MPA,1,0,1,0,0
MPAA,1,1,1,1,0
MPAY,1,0,1,0,0
MPB,1,1,1,1,0
MPC,1,0,1,0,0
MPLN,1,0,1,0,0
MPLX,1,0,1,0,0
MPRO,1,0,1,0,0
MPTI,1,0,1,0,0
MPU,1,0,1,0,0
MPV,1,0,1,0,0
MPW,1,0,1,0,0
MPWR,1,1,1,1,0
MPX,1,0,1,0,0
MQ,1,1,1,1,0
MQQQ,1,0,1,1,0
MQT,1,0,1,0,0
MQY,1,0,1,0,0
MRAM,1,1,1,1,0
MRBK,1,1,1,1,0
MRC,1,0,1,0,0
MRCC,1,1,1,1,0
MRCP,1,0,1,0,0
MRCY,1,1,1,1,0
MREO,1,1,1,1,0
MRGR,1,0,1,0,0
MRIN,1,1,1,1,0
MRK,1,0,1,0,0
MRKR,1,1,1,1,0
MRM,1,1,1,1,0
MRNA,1,1,1,1,0
MRNO,1,1,1,1,0
MRNOW,1,1,1,1,0
MRNS,1,1,1,1,0
MRNY,1,0,1,0,0
MRSK,1,0,1,0,0
MRSN,1,1,1,1,0
MRT,1,0,1,0,0
MRTN,1,1,1,1,0
MRUS,1,1,1,1,0
MRVI,1,1,1,1,0
MRVL,1,1,1,1,0
MRX,1,1,1,1,0
MS,1,0,1,0,0
MS$A,1,0,1,0,0
MS$E,1,0,1,0,0
MS$F,1,0,1,0,0
MS$I,1,0,1,0,0
MS$K,1,0,1,0,0
MS$L,1,0,1,0,0
MS$O,1,0,1,0,0
MS$P,1,0,1,0,0
MS$Q,1,0,1,0,0
MSA,1,0,1,0,0
MSAI,1,1,1,1,0
MSAIW,1,1,1,1,0
MSB,1,0,1,0,0
MSBI,1,1,1,1,0
MSBIP,1,1,1,1,0
MSC,1,0,1,0,0
MSCI,1,0,1,0,0
MSD,1,0,1,0,0
MSDL,1,0,1,0,0
MSEX,1,1,1,1,0
MSFD,1,0,1,1,0
MSFL,1,0,1,1,0
MSFO,1,0,1,0,0
MSFT,1,1,1,1,0
MSFU,1,0,1,1,0
MSFX,1,0,1,0,0
MSFY,1,0,1,0,0
MSGE,1,0,1,0,0
MSGM,1,1,1,1,0
MSGS,1,0,1,0,0
MSI,1,0,1,0,0
MSLC,1,0,1,0,0
MSM,1,0,1,0,0
MSMR,1,0,1,0,0
MSN,1,0,1,0,0
MSOS,1,0,1,0,0
MSOX,1,0,1,0,0
MSPR,1,1,1,1,0
MSPRW,1,1,1,1,0
MSPRZ,1,1,1,1,0
MSS,1,1,1,1,0
MSSA,1,1,1,1,0
MSSAR,1,1,1,1,0
MSSAU,1,1,1,1,0
MSSAW,1,1,1,1,0
MSSM,1,0,1,0,0
MSSS,1,0,1,0,0
MSTB,1,0,1,0,0
MSTI,1,0,1,0,0
MSTQ,1,0,1,0,0
MSTR,1,1,1,1,0
MSTU,1,0,1,0,0
MSTX,1,0,1,1,0
MSTY,1,0,1,0,0
MSTZ,1,0,1,0,0
MSW,1,1,1,1,0
MT,1,0,1,0,0
MTA,1,0,1,0,0
MTAL,1,0,1,0,0
MTB,1,0,1,0,0
MTB$H,1,0,1,0,0
MTB$J,1,0,1,0,0
MTBA,1,0,1,0,0
MTC,1,1,1,1,0
MTCH,1,1,1,1,0
MTD,1,0,1,0,0
MTDR,1,0,1,0,0
MTEK,1,1,1,1,0
MTEKW,1,1,1,1,0
MTEN,1,1,1,1,0
MTEX,1,1,1,1,0
MTG,1,0,1,0,0
MTGP,1,0,1,0,0
MTH,1,0,1,0,0
MTLS,1,1,1,1,0
MTN,1,0,1,0,0
MTNB,1,0,1,0,0
MTR,1,0,1,0,0
MTRN,1,0,1,0,0
MTRX,1,1,1,1,0
MTSI,1,1,1,1,0
MTTR,1,1,1,1,0
MTUL,1,0,1,0,0
MTUM,1,0,1,0,0
MTUS,1,0,1,0,0
MTVA,1,1,1,1,0
MTW,1,0,1,0,0
MTX,1,0,1,0,0
MTZ,1,0,1,0,0
MU,1,1,1,1,0
MUA,1,0,1,0,0
MUB,1,0,1,0,0
MUC,1,0,1,0,0
MUD,1,0,1,1,0
MUE,1,0,1,0,0
MUFG,1,0,1,0,0
MUI,1,0,1,0,0
MUJ,1,0,1,0,0
MULL,1,0,1,1,0
MULN,1,1,1,1,0
MUNI,1,0,1,0,0
MUR,1,0,1,0,0
MURA,1,1,1,1,0
MUSA,1,0,1,0,0
MUSE,1,0,1,0,0
MUSI,1,0,1,0,0
MUSQ,1,0,1,0,0
MUST,1,0,1,0,0
MUU,1,0,1,1,0
MUX,1,0,1,0,0
MVAL,1,0,1,0,0
MVBF,1,1,1,1,0
MVF,1,0,1,0,0
MVFD,1,0,1,0,0
MVFG,1,0,1,0,0
